Timestamp,HumidityMeasurementState,LuminescenceState,TemperatureState
2019-03-10 04:40:00,50.79,0.87,15.93
2019-03-10 04:50:00,49.33,0.87,15.73
2019-03-10 05:00:00,49.33,0.87,15.73
2019-03-10 05:10:00,49.33,0.87,15.73
2019-03-10 05:20:00,49.33,0.87,15.73
2019-03-10 05:30:00,49.33,0.87,15.73
2019-03-10 05:40:00,49.33,0.87,15.73
2019-03-10 05:50:00,49.33,0.87,15.73
2019-03-10 06:00:00,49.33,0.87,15.73
2019-03-10 06:10:00,49.33,0.87,15.73
2019-03-10 06:20:00,49.33,0.87,15.73
2019-03-10 06:30:00,49.33,0.87,15.73
2019-03-10 06:40:00,49.33,0.87,15.73
2019-03-10 06:50:00,49.33,0.87,15.73
2019-03-10 07:00:00,49.33,0.87,15.73
2019-03-10 07:10:00,49.33,0.87,15.73
2019-03-10 07:20:00,49.33,0.87,15.73
2019-03-10 07:30:00,49.33,0.87,15.73
2019-03-10 07:40:00,49.33,0.87,15.73
2019-03-10 07:50:00,49.33,0.87,15.73
2019-03-10 08:00:00,49.33,0.87,15.73
2019-03-10 08:10:00,49.33,0.87,15.73
2019-03-10 08:20:00,49.23,0.87,15.52
2019-03-10 08:30:00,49.23,0.87,15.52
2019-03-10 08:40:00,49.23,0.87,15.52
2019-03-10 08:50:00,49.23,0.87,15.52
2019-03-10 09:00:00,49.23,0.87,15.52
2019-03-10 09:10:00,49.35,18.46,15.51
2019-03-10 09:20:00,49.59,0.87,15.72
2019-03-10 09:30:00,49.47,0.87,15.69
2019-03-10 09:40:00,49.47,0.87,15.69
2019-03-10 09:50:00,49.47,0.87,15.69
2019-03-10 10:00:00,49.47,0.87,15.69
2019-03-10 10:10:00,49.47,0.87,15.69
2019-03-10 10:20:00,49.47,0.87,15.69
2019-03-10 10:30:00,49.47,0.87,15.69
2019-03-10 10:40:00,49.47,0.87,15.69
2019-03-10 10:50:00,49.47,0.87,15.69
2019-03-10 11:00:00,49.47,0.87,15.69
2019-03-10 11:10:00,49.47,0.87,15.69
2019-03-10 11:20:00,49.47,0.87,15.69
2019-03-10 11:30:00,49.47,0.87,15.69
2019-03-10 11:40:00,49.47,0.87,15.69
2019-03-10 11:50:00,49.47,0.87,15.69
2019-03-10 12:00:00,49.47,0.87,15.69
2019-03-10 12:10:00,49.47,0.87,15.69
2019-03-10 12:20:00,49.47,0.87,15.69
2019-03-10 12:30:00,49.47,0.87,15.69
2019-03-10 12:40:00,49.47,0.87,15.69
2019-03-10 12:50:00,49.47,0.87,15.69
2019-03-10 13:00:00,49.47,0.87,15.69
2019-03-10 13:10:00,49.47,0.87,15.69
2019-03-10 13:20:00,49.47,0.87,15.69
2019-03-10 13:30:00,49.47,0.87,15.69
2019-03-10 13:40:00,49.47,0.87,15.69
2019-03-10 13:50:00,49.47,0.87,15.69
2019-03-10 14:00:00,49.47,0.87,15.69
2019-03-10 14:10:00,49.47,0.87,15.69
2019-03-10 14:20:00,49.47,0.87,15.69
