Class,Value,Timestamp
Kitchen,1,2019-03-23 08:35:39
Kitchen,0,2019-03-23 08:38:10
Kitchen,1,2019-03-23 08:41:01
Kitchen,0,2019-03-23 08:45:35
Kitchen,1,2019-03-23 08:47:01
Kitchen,0,2019-03-23 08:49:32
Kitchen,1,2019-03-23 08:56:11
Kitchen,0,2019-03-23 08:58:34
Kitchen,1,2019-03-23 09:02:53
Kitchen,0,2019-03-23 09:09:49
Kitchen,1,2019-03-23 09:12:00
Kitchen,0,2019-03-23 09:14:39
Kitchen,1,2019-03-23 09:17:04
Kitchen,0,2019-03-23 09:21:27
Kitchen,1,2019-03-23 09:21:59
Kitchen,0,2019-03-23 09:24:17
Kitchen,1,2019-03-23 09:26:12
Kitchen,0,2019-03-23 09:38:18
Kitchen,1,2019-03-23 09:39:04
Kitchen,0,2019-03-23 09:41:27
Kitchen,1,2019-03-23 09:47:37
Kitchen,0,2019-03-23 09:52:16
Kitchen,1,2019-03-23 09:53:02
Kitchen,0,2019-03-23 09:55:20
Kitchen,1,2019-03-23 09:55:32
Kitchen,0,2019-03-23 10:00:24
Kitchen,1,2019-03-23 10:00:51
Kitchen,0,2019-03-23 10:05:21
Kitchen,1,2019-03-23 10:05:53
Kitchen,0,2019-03-23 10:08:14
Kitchen,1,2019-03-23 10:08:24
Kitchen,0,2019-03-23 10:23:39
Kitchen,1,2019-03-23 10:23:54
Kitchen,0,2019-03-23 10:26:25
Kitchen,1,2019-03-23 10:27:06
Kitchen,0,2019-03-23 10:29:28
Kitchen,1,2019-03-23 10:31:03
Kitchen,0,2019-03-23 10:35:36
Kitchen,1,2019-03-23 10:44:53
Kitchen,0,2019-03-23 10:47:15
Kitchen,1,2019-03-23 10:48:26
Kitchen,0,2019-03-23 10:50:48
Kitchen,1,2019-03-23 10:51:07
Kitchen,0,2019-03-23 10:53:38
Kitchen,1,2019-03-23 10:53:49
Kitchen,0,2019-03-23 10:58:37
Kitchen,1,2019-03-23 10:58:51
Kitchen,0,2019-03-23 11:01:10
Kitchen,1,2019-03-23 11:02:53
Kitchen,0,2019-03-23 11:05:33
Kitchen,1,2019-03-23 11:14:25
Kitchen,0,2019-03-23 11:16:55
Kitchen,1,2019-03-23 12:58:27
Kitchen,0,2019-03-23 13:02:52
Kitchen,1,2019-03-23 13:52:51
Kitchen,0,2019-03-23 13:55:14
Kitchen,1,2019-03-23 14:04:33
Kitchen,0,2019-03-23 14:06:55
Kitchen,1,2019-03-23 14:13:20
Kitchen,0,2019-03-23 14:15:42
Kitchen,1,2019-03-23 15:25:34
Kitchen,0,2019-03-23 15:27:52
Kitchen,1,2019-03-23 15:31:31
Kitchen,0,2019-03-23 15:33:54
Kitchen,1,2019-03-23 15:34:17
Kitchen,0,2019-03-23 15:36:40
Kitchen,1,2019-03-23 15:38:40
Kitchen,0,2019-03-23 15:52:16
Kitchen,1,2019-03-23 15:55:52
Kitchen,0,2019-03-23 15:58:23
Kitchen,1,2019-03-23 15:58:33
Kitchen,0,2019-03-23 16:03:32
Kitchen,1,2019-03-23 16:34:54
Kitchen,0,2019-03-23 16:54:27
Kitchen,1,2019-03-23 16:54:48
Kitchen,0,2019-03-23 16:57:19
Kitchen,1,2019-03-23 16:57:40
Kitchen,0,2019-03-23 17:02:40
Kitchen,1,2019-03-23 17:02:54
Kitchen,0,2019-03-23 17:13:57
Kitchen,1,2019-03-23 17:29:29
Kitchen,0,2019-03-23 17:32:00
Kitchen,1,2019-03-23 17:32:11
Kitchen,0,2019-03-23 17:48:17
Kitchen,1,2019-03-23 17:50:47
Kitchen,0,2019-03-23 17:53:18
Kitchen,1,2019-03-23 18:02:51
Kitchen,0,2019-03-23 18:09:45
Kitchen,1,2019-03-23 18:10:14
Kitchen,0,2019-03-23 18:14:52
Kitchen,1,2019-03-23 18:15:03
Kitchen,0,2019-03-23 18:19:51
Kitchen,1,2019-03-23 18:20:03
Kitchen,0,2019-03-23 18:29:13
Kitchen,1,2019-03-23 18:39:12
Kitchen,0,2019-03-23 18:44:04
Kitchen,1,2019-03-23 18:44:28
Kitchen,0,2019-03-23 18:51:17
Kitchen,1,2019-03-23 18:51:35
Kitchen,0,2019-03-23 19:14:02
Kitchen,1,2019-03-23 19:14:25
Kitchen,0,2019-03-23 19:25:26
Kitchen,1,2019-03-23 19:25:45
Kitchen,0,2019-03-23 19:28:09
Kitchen,1,2019-03-23 19:28:21
Kitchen,0,2019-03-23 19:39:46
Kitchen,1,2019-03-23 19:39:58
Kitchen,0,2019-03-23 20:11:59
Kitchen,1,2019-03-23 20:12:59
Kitchen,0,2019-03-23 20:17:36
Kitchen,1,2019-03-23 20:17:47
Kitchen,0,2019-03-23 20:20:18
Kitchen,1,2019-03-24 06:57:39
