Time,atrium,kitchen,livingroom,toilet,bedroom,Room,bel(A),bel(K),bel(L),bel(T),bel(B)
1455.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1456.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1457.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1458.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1459.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1460.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1461.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1462.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1463.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1464.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1465.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1466.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1467.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1468.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1469.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1470.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1471.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1472.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1473.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1474.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1475.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1476.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1477.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1478.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1479.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1480.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1481.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1482.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1483.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1484.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1485.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1486.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1487.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1488.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1489.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1490.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1491.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1492.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1493.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1494.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1495.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1496.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1497.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1498.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1499.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1500.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1501.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1502.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1503.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1504.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1505.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1506.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1507.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1508.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1509.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1510.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1511.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1512.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1513.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1514.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1515.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1516.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1517.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1518.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1519.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1520.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1521.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1522.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1523.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1524.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1525.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1526.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1527.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1528.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1529.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1530.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1531.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1532.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1533.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1534.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1535.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1536.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1537.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1538.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1539.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1540.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1541.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1542.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1543.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1544.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1545.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1546.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1547.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1548.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1549.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1550.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1551.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1552.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1553.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1554.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1555.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1556.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1557.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1558.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1559.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1560.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1561.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1562.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1563.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1564.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1565.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1566.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1567.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1568.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1569.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1570.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1571.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1572.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1573.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1574.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1575.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1576.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1577.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1578.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1579.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1580.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1581.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1582.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1583.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1584.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1585.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1586.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1587.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1588.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1589.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1590.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1591.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1592.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1593.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1594.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1595.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
1596.0,1,0,0,0,0,atrium,0.6396506443249711,0.027623878785426607,0.03362393170522842,0.26548361129278253,0.033617933891591414
